Método,Classe,Variável,mínimo,máximo,primeiro_quartil,média,mediana,terceiro_quartil,desvio_relativo_média
Spectral_RF_k4,1,com,0.0,400.0,0.0,7.25,3.0,8.0,2.08
Spectral_RF_k4,1,mp_h,0.0,228.0,2.0,18.92,14.0,28.0,1.15
Spectral_RF_k4,1,mp_v,0.0,362.0,0.0,6.48,0.0,1.0,3.09
Spectral_RF_k4,1,outros,0.0,35.0,0.0,2.32,1.0,3.0,1.64
Spectral_RF_k4,1,ter,0.0,19.0,0.0,0.7,0.0,1.0,2.28
Spectral_RF_k4,1,equipamentos,278.36,2118.46,882.22,1120.85,1102.95,1344.09,0.29
Spectral_RF_k4,1,fator_com,0.0,1.0,0.0,0.21,0.1,0.29,1.29
Spectral_RF_k4,1,qtda_pav,1.0,8.0,2.0,2.12,2.0,2.0,0.34
Spectral_RF_k4,1,aap_h,0.0,792773.08,0.0,49498.07,9108.62,53882.22,1.9
Spectral_RF_k4,1,aap_v,0.0,3724649.66,0.0,5087.4,0.0,0.0,16.03
Spectral_RF_k4,1,abp_h,0.0,817744.38,0.0,10462.7,0.0,0.0,3.75
Spectral_RF_k4,1,abp_v,0.0,14148232.72,0.0,21023.3,0.0,0.0,13.1
Spectral_RF_k4,1,acom,0.0,6823396.14,0.0,88662.04,18108.35,67177.12,3.3
Spectral_RF_k4,1,amp_h,0.0,6429205.54,11356.62,196472.82,80365.25,227367.3,1.86
Spectral_RF_k4,1,amp_v,0.0,7904330.5,0.0,85371.91,0.0,6437.68,4.06
Spectral_RF_k4,1,aoutros,0.0,1149927.83,0.0,32213.65,6407.8,27901.19,2.39
Spectral_RF_k4,1,ater,0.0,493474.38,0.0,8601.08,0.0,7742.17,3.04
Spectral_RF_k4,1,vl_m2_terreno,739.0,32351.0,2567.0,3917.8,3279.5,4314.85,0.58
Spectral_RF_k4,1,a_vl_m2_construcao,2277.0,4175.5,2846.0,2931.51,2846.0,2903.0,0.06
Spectral_RF_k4,1,comp_res,-0.29,2.48,-0.29,-0.09,-0.23,-0.05,-4.04
Spectral_RF_k4,1,outros_usos,-0.11,2.14,-0.11,-0.04,-0.09,-0.04,-3.56
Spectral_RF_k4,1,KMedoids_RF_k4,0.0,3.0,3.0,2.96,3.0,3.0,0.11
Spectral_RF_k4,1,KMeans_RF_k4,0.0,3.0,0.0,0.18,0.0,0.0,3.97
Spectral_RF_k4,2,densidade_hec,0.0,1198.2,64.85,154.66,120.8,201.71,0.88
Spectral_RF_k4,2,qd_area,48.45,296940.85,7627.9,15106.2,11291.07,17894.78,1.05
Spectral_RF_k4,2,mobilidade,26.1,3680.46,327.22,656.82,540.58,849.88,0.7
Spectral_RF_k4,2,ap_h,0.0,31.0,0.0,1.06,0.0,1.0,2.38
Spectral_RF_k4,2,ap_v,0.0,494.0,0.0,13.44,0.0,1.0,2.87
Spectral_RF_k4,2,bp_h,0.0,45.0,0.0,1.01,0.0,0.0,3.04
Spectral_RF_k4,2,bp_v,0.0,960.0,0.0,7.09,0.0,0.0,5.39
Spectral_RF_k4,2,com,0.0,1927.0,3.0,60.81,11.0,46.0,2.27
Spectral_RF_k4,2,mp_h,0.0,414.0,1.0,16.45,9.0,24.0,1.4
Spectral_RF_k4,2,mp_v,0.0,3126.0,67.25,256.65,172.0,345.0,1.16
Spectral_RF_k4,2,outros,0.0,606.0,0.0,2.42,1.0,2.0,6.84
Spectral_RF_k4,2,ter,0.0,135.0,0.0,1.3,0.0,1.0,2.82
Spectral_RF_k4,2,equipamentos,236.68,2090.09,831.52,1032.98,1005.5,1233.43,0.29
Spectral_RF_k4,2,fator_com,0.0,1.0,0.01,0.18,0.05,0.19,1.57
Spectral_RF_k4,2,qtda_pav,6.0,49.0,13.0,17.08,17.0,20.0,0.33
Spectral_RF_k4,2,aap_h,0.0,1014396.04,0.0,18240.58,0.0,14147.25,3.19
Spectral_RF_k4,2,aap_v,0.0,13599111.73,0.0,219334.79,0.0,17775.16,3.65
Spectral_RF_k4,2,abp_h,0.0,1431077.56,0.0,19733.59,0.0,0.0,4.03
Spectral_RF_k4,2,abp_v,0.0,22736615.4,0.0,133691.87,0.0,0.0,6.93
Spectral_RF_k4,2,acom,0.0,232207747.01,30318.33,1197133.56,124058.4,613681.23,5.37
Spectral_RF_k4,2,amp_h,0.0,20274349.97,6372.67,310641.01,86005.45,309443.42,2.4
Spectral_RF_k4,2,amp_v,0.0,540405744.55,477848.93,5706300.25,1799943.68,4985774.43,3.03
Spectral_RF_k4,2,aoutros,0.0,3088538.83,0.0,41777.18,9737.01,31613.85,3.26
Spectral_RF_k4,2,ater,0.0,2580558.7,0.0,26770.51,0.0,19122.12,3.75
Spectral_RF_k4,2,vl_m2_terreno,308.0,34383.0,2814.5,5980.66,4463.0,8115.75,0.74
Spectral_RF_k4,2,a_vl_m2_construcao,1212.9,4360.0,3245.0,3229.34,3429.0,3429.0,0.15
Spectral_RF_k4,2,comp_res,-0.29,7.23,-0.29,-0.04,-0.24,-0.05,-13.18
Spectral_RF_k4,2,outros_usos,-0.11,5.06,-0.11,-0.0,-0.08,-0.02,-161.65
Spectral_RF_k4,2,KMedoids_RF_k4,2.0,3.0,2.0,2.01,2.0,2.0,0.04
Spectral_RF_k4,2,KMeans_RF_k4,3.0,3.0,3.0,3.0,3.0,3.0,0.0
Spectral_RF_k4,3,densidade_hec,0.0,1735.03,8.56,101.95,56.01,156.79,1.33
Spectral_RF_k4,3,qd_area,115.2,448107.75,4116.86,16716.61,7464.31,13759.41,2.23
Spectral_RF_k4,3,mobilidade,41.53,11578.31,1481.58,3331.65,2754.22,4838.77,0.7
Spectral_RF_k4,3,ap_h,0.0,15.0,0.0,0.16,0.0,0.0,5.19
Spectral_RF_k4,3,ap_v,0.0,0.0,0.0,0.0,0.0,0.0,
Spectral_RF_k4,3,bp_h,0.0,54.0,0.0,2.03,0.0,1.0,2.45
Spectral_RF_k4,3,bp_v,0.0,270.0,0.0,0.72,0.0,0.0,15.4
Spectral_RF_k4,3,com,0.0,37.0,0.0,0.28,0.0,0.0,4.59
Spectral_RF_k4,3,mp_h,0.0,87.0,0.0,3.27,0.0,3.0,2.21
Spectral_RF_k4,3,mp_v,0.0,300.0,0.0,0.17,0.0,0.0,40.75
Spectral_RF_k4,3,outros,0.0,11.0,0.0,0.23,0.0,0.0,3.26
Spectral_RF_k4,3,ter,0.0,146.0,1.0,11.99,7.0,18.0,1.19
Spectral_RF_k4,3,equipamentos,248.93,5436.67,735.33,1378.79,1097.15,1753.11,0.64
Spectral_RF_k4,3,fator_com,0.0,1.0,0.0,0.02,0.0,0.0,4.47
Spectral_RF_k4,3,qtda_pav,0.0,13.0,0.0,0.22,0.0,0.0,2.89
Spectral_RF_k4,3,aap_h,0.0,593377.98,0.0,2813.64,0.0,0.0,7.92
Spectral_RF_k4,3,aap_v,0.0,0.0,0.0,0.0,0.0,0.0,
Spectral_RF_k4,3,abp_h,0.0,1049588.53,0.0,22041.49,0.0,11257.84,3.21
Spectral_RF_k4,3,abp_v,0.0,4391656.63,0.0,7582.17,0.0,0.0,18.1
Spectral_RF_k4,3,acom,0.0,7618179.61,0.0,8056.78,0.0,0.0,22.56
Spectral_RF_k4,3,amp_h,0.0,4921921.14,0.0,46770.32,0.0,31262.67,3.91
Spectral_RF_k4,3,amp_v,0.0,12501733.21,0.0,7133.84,0.0,0.0,41.62
Spectral_RF_k4,3,aoutros,0.0,1191636.98,0.0,7347.78,0.0,0.0,6.62
Spectral_RF_k4,3,ater,0.0,4669235.24,9082.32,185694.59,52520.45,181837.48,2.17
Spectral_RF_k4,3,vl_m2_terreno,93.0,13842.0,273.0,691.78,447.0,741.0,1.32
Spectral_RF_k4,3,a_vl_m2_construcao,0.0,2127.0,0.0,216.86,0.0,0.0,2.35
Spectral_RF_k4,3,comp_res,-0.29,2.78,-0.29,-0.22,-0.29,-0.24,-1.0
Spectral_RF_k4,3,outros_usos,-0.11,5.8,-0.09,0.14,-0.04,0.13,3.75
Spectral_RF_k4,3,KMedoids_RF_k4,0.0,3.0,0.0,0.32,0.0,1.0,1.62
Spectral_RF_k4,3,KMeans_RF_k4,0.0,0.0,0.0,0.0,0.0,0.0,
