Método,Classe,Variável,mínimo,máximo,primeiro_quartil,média,mediana,terceiro_quartil,desvio_relativo_média
KMedoids_k5,4,mobilidade,11.43,4969.72,564.1,1093.95,992.65,1551.98,0.6
KMedoids_k5,4,equipamentos,681.76,4100.94,918.08,1103.95,1033.56,1185.28,0.29
KMedoids_k5,4,fator_com,0.0,1.0,0.0,0.1,0.04,0.12,1.65
KMedoids_k5,4,a_vl_m2_construcao,0.0,3881.85,1939.0,1958.47,2040.0,2158.5,0.22
KMedoids_k5,4,a_comp_res,-0.3,35.3,-0.26,-0.02,-0.2,-0.06,-39.79
KMedoids_k5,4,a_outros_usos,-0.11,28.04,-0.1,0.04,-0.08,-0.02,18.86
KMedoids_k5,4,acom,0.0,55381244.48,0.0,92090.67,10831.84,46675.86,9.98
KMedoids_k5,4,SQ,1032.0,309037.0,60284.5,105919.48,90207.0,118388.5,0.62
KMedoids_k5,4,densidade_hec_norm,-1.38,2.15,-1.0,-0.57,-0.6,-0.21,-0.92
KMedoids_k5,4,mobilidade_norm,-1.29,2.79,-0.84,-0.4,-0.48,-0.02,-1.34
KMedoids_k5,4,equipamentos_norm,-0.42,8.83,0.22,0.72,0.53,0.94,1.2
KMedoids_k5,4,a_vl_m2_construcao_norm,-2.77,2.81,0.02,0.04,0.16,0.33,14.01
KMedoids_k5,4,acom_norm,-0.07,24.75,-0.07,-0.03,-0.07,-0.05,-14.03
KMedoids_k5,4,KMeans_k5,0.0,3.0,0.0,0.62,0.0,2.0,1.43
KMedoids_k5,4,Spectral_k5,0.0,4.0,3.0,2.84,3.0,3.0,0.23
